"","name","variable","date","value"
"1109","石景山","Tair",2017-04-15,18.574224
"1110","石景山","Rainf",2017-04-15,0.011869
"1111","石景山","GPP",2018-04-15,2.998867
"1112","石景山","ET",2018-04-15,1.299522
"1113","石景山","LAI",2018-04-15,0.673873
"1114","石景山","Tair",2018-04-15,20.734907
"1115","石景山","Rainf",2018-04-15,0.430181
"1116","石景山","GPP",2019-04-15,2.987186
"1117","石景山","ET",2019-04-15,2.784989
"1118","石景山","LAI",2019-04-15,0.616486
"1119","石景山","Tair",2019-04-15,16.893831
"1120","石景山","Rainf",2019-04-15,2.563736
"1121","石景山","GPP",2013-05-01,3.819125
"1122","石景山","ET",2013-05-01,2.581931
"1123","石景山","LAI",2013-05-01,0.918856
"1124","石景山","Tair",2013-05-01,19.928886
"1125","石景山","Rainf",2013-05-01,1.460842
"1126","石景山","GPP",2014-05-01,3.03949
"1127","石景山","ET",2014-05-01,2.98156
"1128","石景山","LAI",2014-05-01,0.649549
"1129","石景山","Tair",2014-05-01,17.465929
"1130","石景山","Rainf",2014-05-01,2.297039
"1131","石景山","GPP",2015-05-01,3.697796
"1132","石景山","ET",2015-05-01,3.234541
"1133","石景山","LAI",2015-05-01,0.869909
"1134","石景山","Tair",2015-05-01,17.36861
"1135","石景山","Rainf",2015-05-01,3.149559
"1136","石景山","GPP",2016-05-01,4.762782
"1137","石景山","ET",2016-05-01,3.56124
"1138","石景山","LAI",2016-05-01,1.201323
"1139","石景山","Tair",2016-05-01,18.013309
"1140","石景山","Rainf",2016-05-01,4.966395
"1141","石景山","GPP",2017-05-01,3.548749
"1142","石景山","ET",2017-05-01,2.603847
"1143","石景山","LAI",2017-05-01,0.943779
"1144","石景山","Tair",2017-05-01,20.036451
"1145","石景山","Rainf",2017-05-01,1.343275
"1146","石景山","GPP",2018-05-01,3.842928
"1147","石景山","ET",2018-05-01,3.381443
"1148","石景山","LAI",2018-05-01,1.02205
"1149","石景山","Tair",2018-05-01,22.102823
"1150","石景山","Rainf",2018-05-01,2.571724
"1151","石景山","GPP",2019-05-01,3.038089
"1152","石景山","ET",2019-05-01,3.171373
"1153","石景山","LAI",2019-05-01,0.964475
"1154","石景山","Tair",2019-05-01,21.876696
"1155","石景山","Rainf",2019-05-01,2.269265
"1156","石景山","GPP",2013-05-15,3.380714
"1157","石景山","ET",2013-05-15,1.759361
"1158","石景山","LAI",2013-05-15,0.918856
"1159","石景山","Tair",2013-05-15,22.893822
"1160","石景山","Rainf",2013-05-15,0.452885
"1161","石景山","GPP",2014-05-15,2.017054
"1162","石景山","ET",2014-05-15,2.34395
"1163","石景山","LAI",2014-05-15,0.649549
"1164","石景山","Tair",2014-05-15,25.069704
"1165","石景山","Rainf",2014-05-15,1.309154
"1166","石景山","GPP",2015-05-15,2.534716
"1167","石景山","ET",2015-05-15,2.463141
"1168","石景山","LAI",2015-05-15,0.869909
"1169","石景山","Tair",2015-05-15,24.739937
"1170","石景山","Rainf",2015-05-15,1.08088
"1171","石景山","GPP",2016-05-15,3.734877
"1172","石景山","ET",2016-05-15,2.049712
"1173","石景山","LAI",2016-05-15,1.201323
"1174","石景山","Tair",2016-05-15,22.653042
"1175","石景山","Rainf",2016-05-15,0.365609
"1176","石景山","GPP",2017-05-15,3.104168
"1177","石景山","ET",2017-05-15,3.410494
"1178","石景山","LAI",2017-05-15,0.943779
"1179","石景山","Tair",2017-05-15,24.434036
"1180","石景山","Rainf",2017-05-15,2.272147
"1181","石景山","GPP",2018-05-15,2.778828
"1182","石景山","ET",2018-05-15,2.434848
"1183","石景山","LAI",2018-05-15,1.02205
"1184","石景山","Tair",2018-05-15,25.150082
"1185","石景山","Rainf",2018-05-15,0.957539
"1186","石景山","GPP",2019-05-15,1.978232
"1187","石景山","ET",2019-05-15,3.355407
"1188","石景山","LAI",2019-05-15,0.964475
"1189","石景山","Tair",2019-05-15,26.447887
"1190","石景山","Rainf",2019-05-15,2.073827
"1191","石景山","GPP",2013-06-01,4.381211
"1192","石景山","ET",2013-06-01,2.038135
"1193","石景山","LAI",2013-06-01,1.073732
"1194","石景山","Tair",2013-06-01,23.00989
"1195","石景山","Rainf",2013-06-01,0.544572
"1196","石景山","GPP",2014-06-01,4.617148
"1197","石景山","ET",2014-06-01,2.579489
"1198","石景山","LAI",2014-06-01,1.081541
"1199","石景山","Tair",2014-06-01,23.516848
"1200","石景山","Rainf",2014-06-01,1.216588
"1201","石景山","GPP",2015-06-01,6.286484
"1202","石景山","ET",2015-06-01,4.409745
"1203","石景山","LAI",2015-06-01,2.168448
"1204","石景山","Tair",2015-06-01,23.670128
"1205","石景山","Rainf",2015-06-01,2.91082
"1206","石景山","GPP",2016-06-01,4.523586
"1207","石景山","ET",2016-06-01,2.974589
"1208","石景山","LAI",2016-06-01,1.201323
"1209","石景山","Tair",2016-06-01,22.846867
"1210","石景山","Rainf",2016-06-01,1.58734
"1211","石景山","GPP",2017-06-01,6.011818
"1212","石景山","ET",2017-06-01,2.25446
"1213","石景山","LAI",2017-06-01,2.374455
"1214","石景山","Tair",2017-06-01,22.95562
"1215","石景山","Rainf",2017-06-01,0
"1216","石景山","GPP",2018-06-01,4.128618
"1217","石景山","ET",2018-06-01,2.631438
"1218","石景山","LAI",2018-06-01,1.724816
"1219","石景山","Tair",2018-06-01,26.255842
"1220","石景山","Rainf",2018-06-01,0.619167
"1221","石景山","GPP",2019-06-01,4.800922
"1222","石景山","ET",2019-06-01,2.905928
"1223","石景山","LAI",2019-06-01,1.753082
"1224","石景山","Tair",2019-06-01,26.06789
"1225","石景山","Rainf",2019-06-01,0.841348
"1226","石景山","GPP",2013-06-15,4.348903
"1227","石景山","ET",2013-06-15,4.161243
"1228","石景山","LAI",2013-06-15,1.073732
"1229","石景山","Tair",2013-06-15,24.143185
"1230","石景山","Rainf",2013-06-15,5.000021
"1231","石景山","GPP",2014-06-15,4.632484
"1232","石景山","ET",2014-06-15,3.893896
"1233","石景山","LAI",2014-06-15,1.081541
"1234","石景山","Tair",2014-06-15,25.357515
"1235","石景山","Rainf",2014-06-15,3.204529
"1236","石景山","GPP",2015-06-15,6.994381
"1237","石景山","ET",2015-06-15,2.255182
"1238","石景山","LAI",2015-06-15,2.168448
"1239","石景山","Tair",2015-06-15,24.161386
"1240","石景山","Rainf",2015-06-15,0
"1241","石景山","GPP",2016-06-15,3.737938
"1242","石景山","ET",2016-06-15,3.412631
"1243","石景山","LAI",2016-06-15,1.201323
"1244","石景山","Tair",2016-06-15,26.035158
"1245","石景山","Rainf",2016-06-15,2.130768
"1246","石景山","GPP",2017-06-15,6.952251
"1247","石景山","ET",2017-06-15,4.083858
"1248","石景山","LAI",2017-06-15,2.374455
"1249","石景山","Tair",2017-06-15,25.266645
"1250","石景山","Rainf",2017-06-15,2.414525
"1251","石景山","GPP",2018-06-15,3.330234
"1252","石景山","ET",2018-06-15,2.194078
"1253","石景山","LAI",2018-06-15,1.724816
"1254","石景山","Tair",2018-06-15,29.143364
"1255","石景山","Rainf",2018-06-15,0
"1256","石景山","GPP",2019-06-15,4.365327
"1257","石景山","ET",2019-06-15,2.082616
"1258","石景山","LAI",2019-06-15,1.753082
"1259","石景山","Tair",2019-06-15,27.36474
"1260","石景山","Rainf",2019-06-15,0
"1261","石景山","GPP",2013-07-01,4.760126
"1262","石景山","ET",2013-07-01,4.621193
"1263","石景山","LAI",2013-07-01,1.073732
"1264","石景山","Tair",2013-07-01,26.815588
"1265","石景山","Rainf",2013-07-01,10.362715
"1266","石景山","GPP",2014-07-01,3.995312
"1267","石景山","ET",2014-07-01,3.894569
"1268","石景山","LAI",2014-07-01,1.081541
"1269","石景山","Tair",2014-07-01,27.098284
"1270","石景山","Rainf",2014-07-01,3.444434
"1271","石景山","GPP",2015-07-01,6.93946
"1272","石景山","ET",2015-07-01,4.26616
"1273","石景山","LAI",2015-07-01,2.168448
"1274","石景山","Tair",2015-07-01,26.358187
"1275","石景山","Rainf",2015-07-01,2.513915
"1276","石景山","GPP",2016-07-01,4.726279
"1277","石景山","ET",2016-07-01,2.865943
"1278","石景山","LAI",2016-07-01,1.201323
"1279","石景山","Tair",2016-07-01,26.706696
"1280","石景山","Rainf",2016-07-01,1.560268
"1281","石景山","GPP",2017-07-01,7.495975
"1282","石景山","ET",2017-07-01,4.743199
"1283","石景山","LAI",2017-07-01,2.374455
"1284","石景山","Tair",2017-07-01,28.309237
"1285","石景山","Rainf",2017-07-01,5.908696
"1286","石景山","GPP",2018-07-01,5.86858
"1287","石景山","ET",2018-07-01,4.214429
"1288","石景山","LAI",2018-07-01,1.724816
"1289","石景山","Tair",2018-07-01,27.994226
"1290","石景山","Rainf",2018-07-01,6.02527
"1291","石景山","GPP",2019-07-01,4.840704
"1292","石景山","ET",2019-07-01,4.263888
"1293","石景山","LAI",2019-07-01,1.753082
"1294","石景山","Tair",2019-07-01,28.00935
"1295","石景山","Rainf",2019-07-01,5.238589
"1296","石景山","GPP",2013-07-15,4.659504
"1297","石景山","ET",2013-07-15,3.85394
"1298","石景山","LAI",2013-07-15,1.073732
"1299","石景山","Tair",2013-07-15,27.56809
"1300","石景山","Rainf",2013-07-15,3.333699
"1301","石景山","GPP",2014-07-15,3.890824
"1302","石景山","ET",2014-07-15,3.274808
"1303","石景山","LAI",2014-07-15,1.081541
"1304","石景山","Tair",2014-07-15,28.548649
"1305","石景山","Rainf",2014-07-15,2.078826
"1306","石景山","GPP",2015-07-15,7.889764
"1307","石景山","ET",2015-07-15,4.953612
"1308","石景山","LAI",2015-07-15,2.168448
"1309","石景山","Tair",2015-07-15,27.193481
"1310","石景山","Rainf",2015-07-15,7.934092
"1311","石景山","GPP",2016-07-15,5.428678
"1312","石景山","ET",2016-07-15,4.783553
"1313","石景山","LAI",2016-07-15,1.201323
"1314","石景山","Tair",2016-07-15,26.761406
"1315","石景山","Rainf",2016-07-15,12.79336
"1316","石景山","GPP",2017-07-15,6.349096
"1317","石景山","ET",2017-07-15,3.929615
"1318","石景山","LAI",2017-07-15,2.374455
"1319","石景山","Tair",2017-07-15,28.548473
"1320","石景山","Rainf",2017-07-15,3.603314
"1321","石景山","GPP",2018-07-15,5.266532
"1322","石景山","ET",2018-07-15,5.8243
"1323","石景山","LAI",2018-07-15,1.724816
"1324","石景山","Tair",2018-07-15,31.500921
"1325","石景山","Rainf",2018-07-15,13.157393
"1326","石景山","GPP",2019-07-15,4.494522
"1327","石景山","ET",2019-07-15,4.518784
"1328","石景山","LAI",2019-07-15,1.753082
"1329","石景山","Tair",2019-07-15,31.291805
"1330","石景山","Rainf",2019-07-15,5.434006
"1331","石景山","GPP",2013-08-01,4.36333
"1332","石景山","ET",2013-08-01,3.83594
"1333","石景山","LAI",2013-08-01,1.073732
"1334","石景山","Tair",2013-08-01,28.631765
"1335","石景山","Rainf",2013-08-01,3.263535
"1336","石景山","GPP",2014-08-01,4.296845
"1337","石景山","ET",2014-08-01,3.734516
"1338","石景山","LAI",2014-08-01,1.081541
"1339","石景山","Tair",2014-08-01,26.830038
"1340","石景山","Rainf",2014-08-01,3.182453
"1341","石景山","GPP",2015-08-01,6.6323
"1342","石景山","ET",2015-08-01,3.736703
"1343","石景山","LAI",2015-08-01,2.168448
"1344","石景山","Tair",2015-08-01,27.771305
"1345","石景山","Rainf",2015-08-01,1.636822
"1346","石景山","GPP",2016-08-01,4.902339
"1347","石景山","ET",2016-08-01,3.872582
"1348","石景山","LAI",2016-08-01,1.201323
"1349","石景山","Tair",2016-08-01,27.838642
"1350","石景山","Rainf",2016-08-01,4.602321
"1351","石景山","GPP",2017-08-01,4.636677
"1352","石景山","ET",2017-08-01,4.955314
"1353","石景山","LAI",2017-08-01,2.374455
"1354","石景山","Tair",2017-08-01,31.155174
"1355","石景山","Rainf",2017-08-01,7.159967
"1356","石景山","GPP",2018-08-01,4.51389
"1357","石景山","ET",2018-08-01,4.933931
"1358","石景山","LAI",2018-08-01,1.724816
"1359","石景山","Tair",2018-08-01,31.623093
"1360","石景山","Rainf",2018-08-01,8.277293
"1361","石景山","GPP",2019-08-01,4.954986
"1362","石景山","ET",2019-08-01,4.332648
"1363","石景山","LAI",2019-08-01,1.753082
"1364","石景山","Tair",2019-08-01,29.136608
"1365","石景山","Rainf",2019-08-01,7.09864
"1366","石景山","GPP",2013-08-15,4.376972
"1367","石景山","ET",2013-08-15,3.382055
"1368","石景山","LAI",2013-08-15,1.073732
"1369","石景山","Tair",2013-08-15,25.543167
"1370","石景山","Rainf",2013-08-15,2.703995
"1371","石景山","GPP",2014-08-15,4.281606
"1372","石景山","ET",2014-08-15,2.650935
"1373","石景山","LAI",2014-08-15,1.081541
"1374","石景山","Tair",2014-08-15,25.104998
"1375","石景山","Rainf",2014-08-15,1.437577
"1376","石景山","GPP",2015-08-15,6.946289
"1377","石景山","ET",2015-08-15,4.158388
"1378","石景山","LAI",2015-08-15,2.168448
"1379","石景山","Tair",2015-08-15,25.153967
"1380","石景山","Rainf",2015-08-15,3.816544
"1381","石景山","GPP",2016-08-15,4.57134
"1382","石景山","ET",2016-08-15,1.496251
"1383","石景山","LAI",2016-08-15,1.201323
"1384","石景山","Tair",2016-08-15,25.069592
"1385","石景山","Rainf",2016-08-15,0.146771
"1386","石景山","GPP",2017-08-15,5.796558
"1387","石景山","ET",2017-08-15,4.218557
"1388","石景山","LAI",2017-08-15,2.374455
"1389","石景山","Tair",2017-08-15,26.696125
"1390","石景山","Rainf",2017-08-15,5.419702
"1391","石景山","GPP",2018-08-15,4.705745
"1392","石景山","ET",2018-08-15,1.869085
"1393","石景山","LAI",2018-08-15,1.724816
"1394","石景山","Tair",2018-08-15,28.16264
"1395","石景山","Rainf",2018-08-15,0.017363
"1396","石景山","GPP",2019-08-15,4.471302
"1397","石景山","ET",2019-08-15,2.417912
"1398","石景山","LAI",2019-08-15,1.753082
"1399","石景山","Tair",2019-08-15,26.990065
"1400","石景山","Rainf",2019-08-15,0.453773
"1401","石景山","GPP",2013-09-01,5.294279
"1402","石景山","ET",2013-09-01,1.78378
"1403","石景山","LAI",2013-09-01,1.394505
"1404","石景山","Tair",2013-09-01,22.29904
"1405","石景山","Rainf",2013-09-01,0.554703
"1406","石景山","GPP",2014-09-01,5.018623
"1407","石景山","ET",2014-09-01,2.753097
"1408","石景山","LAI",2014-09-01,1.243687
"1409","石景山","Tair",2014-09-01,22.247208
"1410","石景山","Rainf",2014-09-01,2.669156
"1411","石景山","GPP",2015-09-01,5.090784
"1412","石景山","ET",2015-09-01,2.798615
"1413","石景山","LAI",2015-09-01,1.411846
"1414","石景山","Tair",2015-09-01,21.722351
"1415","石景山","Rainf",2015-09-01,3.029593
"1416","石景山","GPP",2016-09-01,4.190082
"1417","石景山","ET",2016-09-01,2.284073
"1418","石景山","LAI",2016-09-01,1.201323
"1419","石景山","Tair",2016-09-01,24.042658
"1420","石景山","Rainf",2016-09-01,1.231261
"1421","石景山","GPP",2017-09-01,4.97578
"1422","石景山","ET",2017-09-01,1.878586
"1423","石景山","LAI",2017-09-01,2.374455
"1424","石景山","Tair",2017-09-01,27.097494
"1425","石景山","Rainf",2017-09-01,0
"1426","石景山","GPP",2018-09-01,1.91594
"1427","石景山","ET",2018-09-01,0.744985
"1428","石景山","LAI",2018-09-01,0.613862
"1429","石景山","Tair",2018-09-01,26.137398
"1430","石景山","Rainf",2018-09-01,0.028793
"1431","石景山","GPP",2019-09-01,3.713409
"1432","石景山","ET",2019-09-01,2.086785
"1433","石景山","LAI",2019-09-01,1.689579
"1434","石景山","Tair",2019-09-01,27.566393
"1435","石景山","Rainf",2019-09-01,0.5434
"1436","石景山","GPP",2013-09-15,5.46282
"1437","石景山","ET",2013-09-15,1.592153
"1438","石景山","LAI",2013-09-15,1.394505
"1439","石景山","Tair",2013-09-15,18.881762
"1440","石景山","Rainf",2013-09-15,0.637983
"1441","石景山","GPP",2014-09-15,5.010585
"1442","石景山","ET",2014-09-15,1.967699
"1443","石景山","LAI",2014-09-15,1.243687
"1444","石景山","Tair",2014-09-15,18.709387
"1445","石景山","Rainf",2014-09-15,1.466846
"1446","石景山","GPP",2015-09-15,5.380144
"1447","石景山","ET",2015-09-15,2.313487
"1448","石景山","LAI",2015-09-15,1.411846
"1449","石景山","Tair",2015-09-15,20.17057
"1450","石景山","Rainf",2015-09-15,1.458605
"1451","石景山","GPP",2016-09-15,4.697303
"1452","石景山","ET",2016-09-15,1.674857
"1453","石景山","LAI",2016-09-15,1.201323
"1454","石景山","Tair",2016-09-15,19.101643
"1455","石景山","Rainf",2016-09-15,0.832046
"1456","石景山","GPP",2017-09-15,5.524176
"1457","石景山","ET",2017-09-15,1.996961
"1458","石景山","LAI",2017-09-15,2.374455
"1459","石景山","Tair",2017-09-15,23.013945
"1460","石景山","Rainf",2017-09-15,0.315559
"1461","石景山","GPP",2018-09-15,2.375812
"1462","石景山","ET",2018-09-15,0.635838
"1463","石景山","LAI",2018-09-15,0.613862
"1464","石景山","Tair",2018-09-15,20.170811
"1465","石景山","Rainf",2018-09-15,0
"1466","石景山","GPP",2019-09-15,4.648076
"1467","石景山","ET",2019-09-15,1.569744
"1468","石景山","LAI",2019-09-15,1.689579
"1469","石景山","Tair",2019-09-15,24.374893
"1470","石景山","Rainf",2019-09-15,0
"1471","石景山","GPP",2013-10-01,3.697456
"1472","石景山","ET",2013-10-01,1.61376
"1473","石景山","LAI",2013-10-01,0.918856
"1474","石景山","Tair",2013-10-01,16.608234
"1475","石景山","Rainf",2013-10-01,1.08299
"1476","石景山","GPP",2014-10-01,3.747307
"1477","石景山","ET",2014-10-01,0.683981
"1478","石景山","LAI",2014-10-01,0.912703
"1479","石景山","Tair",2014-10-01,14.504771
"1480","石景山","Rainf",2014-10-01,0.067585
"1481","石景山","GPP",2015-10-01,4.774075
"1482","石景山","ET",2015-10-01,1.610544
"1483","石景山","LAI",2015-10-01,1.411846
"1484","石景山","Tair",2015-10-01,17.632496
"1485","石景山","Rainf",2015-10-01,0.494909
"1486","石景山","GPP",2016-10-01,3.166716
"1487","石景山","ET",2016-10-01,1.713282
"1488","石景山","LAI",2016-10-01,0.809569
"1489","石景山","Tair",2016-10-01,15.414009
"1490","石景山","Rainf",2016-10-01,2.659819
"1491","石景山","GPP",2017-10-01,3.23273
"1492","石景山","ET",2017-10-01,2.029112
"1493","石景山","LAI",2017-10-01,1.031067
"1494","石景山","Tair",2017-10-01,15.602252
"1495","石景山","Rainf",2017-10-01,4.817592
"1496","石景山","GPP",2018-10-01,3.889679
"1497","石景山","ET",2018-10-01,1.370855
"1498","石景山","LAI",2018-10-01,1.158742
"1499","石景山","Tair",2018-10-01,17.175406
"1500","石景山","Rainf",2018-10-01,0.422878
"1501","石景山","GPP",2019-10-01,4.103994
"1502","石景山","ET",2019-10-01,1.57474
"1503","石景山","LAI",2019-10-01,1.196935
"1504","石景山","Tair",2019-10-01,17.709621
"1505","石景山","Rainf",2019-10-01,0.752561
"1506","石景山","GPP",2013-10-15,3.48148
"1507","石景山","ET",2013-10-15,0.731519
"1508","石景山","LAI",2013-10-15,0.918856
"1509","石景山","Tair",2013-10-15,10.687435
"1510","石景山","Rainf",2013-10-15,0.191917
"1511","石景山","GPP",2014-10-15,3.32036
"1512","石景山","ET",2014-10-15,1.511919
"1513","石景山","LAI",2014-10-15,0.912703
"1514","石景山","Tair",2014-10-15,12.815392
"1515","石景山","Rainf",2014-10-15,1.690188
"1516","石景山","GPP",2015-10-15,4.472787
"1517","石景山","ET",2015-10-15,1.557206
"1518","石景山","LAI",2015-10-15,1.411846
"1519","石景山","Tair",2015-10-15,11.54584
"1520","石景山","Rainf",2015-10-15,1.209889
"1521","石景山","GPP",2016-10-15,2.695572
"1522","石景山","ET",2016-10-15,1.353676
"1523","石景山","LAI",2016-10-15,0.809569
"1524","石景山","Tair",2016-10-15,9.801828
"1525","石景山","Rainf",2016-10-15,2.497758
"1526","石景山","GPP",2017-10-15,3.315148
"1527","石景山","ET",2017-10-15,0.588186
"1528","石景山","LAI",2017-10-15,1.031067
"1529","石景山","Tair",2017-10-15,13.232329
"1530","石景山","Rainf",2017-10-15,0.088401
"1531","石景山","GPP",2018-10-15,3.825322
"1532","石景山","ET",2018-10-15,1.113784
"1533","石景山","LAI",2018-10-15,1.158742
"1534","石景山","Tair",2018-10-15,12.91381
"1535","石景山","Rainf",2018-10-15,0.481177
"1536","石景山","GPP",2019-10-15,4.050923
"1537","石景山","ET",2019-10-15,1.122298
"1538","石景山","LAI",2019-10-15,1.196935
"1539","石景山","Tair",2019-10-15,13.776857
"1540","石景山","Rainf",2019-10-15,0.416132
"1541","石景山","GPP",2013-11-01,2.322816
"1542","石景山","ET",2013-11-01,0.395207
"1543","石景山","LAI",2013-11-01,0.646161
"1544","石景山","Tair",2013-11-01,9.66099
"1545","石景山","Rainf",2013-11-01,0.048808
"1546","石景山","GPP",2014-11-01,2.155939
"1547","石景山","ET",2014-11-01,0.471982
"1548","石景山","LAI",2014-11-01,0.604774
"1549","石景山","Tair",2014-11-01,6.635506
"1550","石景山","Rainf",2014-11-01,0.197001
"1551","石景山","GPP",2015-11-01,1.903458
"1552","石景山","ET",2015-11-01,0.96497
"1553","石景山","LAI",2015-11-01,0.604774
"1554","石景山","Tair",2015-11-01,7.866949
"1555","石景山","Rainf",2015-11-01,1.861976
"1556","石景山","GPP",2016-11-01,2.759414
"1557","石景山","ET",2016-11-01,0.308577
"1558","石景山","LAI",2016-11-01,0.809569
"1559","石景山","Tair",2016-11-01,6.555587
"1560","石景山","Rainf",2016-11-01,0
"1561","石景山","GPP",2017-11-01,3.050902
"1562","石景山","ET",2017-11-01,0.48677
"1563","石景山","LAI",2017-11-01,0.837551
"1564","石景山","Tair",2017-11-01,9.867996
"1565","石景山","Rainf",2017-11-01,0
"1566","石景山","GPP",2018-11-01,3.5884
"1567","石景山","ET",2018-11-01,0.552643
"1568","石景山","LAI",2018-11-01,1.209089
"1569","石景山","Tair",2018-11-01,10.623837
"1570","石景山","Rainf",2018-11-01,0
"1571","石景山","GPP",2019-11-01,2.756445
"1572","石景山","ET",2019-11-01,0.422477
"1573","石景山","LAI",2019-11-01,0.78155
"1574","石景山","Tair",2019-11-01,11.40992
"1575","石景山","Rainf",2019-11-01,0
"1576","石景山","GPP",2013-11-15,2.088145
"1577","石景山","ET",2013-11-15,0.299195
"1578","石景山","LAI",2013-11-15,0.646161
"1579","石景山","Tair",2013-11-15,2.116499
"1580","石景山","Rainf",2013-11-15,0.119957
"1581","石景山","GPP",2014-11-15,1.97504
"1582","石景山","ET",2014-11-15,0.301423
"1583","石景山","LAI",2014-11-15,0.604774
"1584","石景山","Tair",2014-11-15,4.927119
"1585","石景山","Rainf",2014-11-15,0.086732
"1586","石景山","GPP",2015-11-15,1.633592
"1587","石景山","ET",2015-11-15,0.249673
"1588","石景山","LAI",2015-11-15,0.604774
"1589","石景山","Tair",2015-11-15,-2.534249
"1590","石景山","Rainf",2015-11-15,0.307674
"1591","石景山","GPP",2016-11-15,2.392307
"1592","石景山","ET",2016-11-15,0.4388
"1593","石景山","LAI",2016-11-15,0.809569
"1594","石景山","Tair",2016-11-15,0.803034
"1595","石景山","Rainf",2016-11-15,0.467223
"1596","石景山","GPP",2017-11-15,2.541254
"1597","石景山","ET",2017-11-15,0.297164
"1598","石景山","LAI",2017-11-15,0.837551
"1599","石景山","Tair",2017-11-15,1.831684
"1600","石景山","Rainf",2017-11-15,0
"1601","石景山","GPP",2018-11-15,3.485287
"1602","石景山","ET",2018-11-15,0.48029
"1603","石景山","LAI",2018-11-15,1.209089
"1604","石景山","Tair",2018-11-15,5.51392
"1605","石景山","Rainf",2018-11-15,0
"1606","石景山","GPP",2019-11-15,2.269183
"1607","石景山","ET",2019-11-15,0.511795
"1608","石景山","LAI",2019-11-15,0.78155
"1609","石景山","Tair",2019-11-15,2.560081
"1610","石景山","Rainf",2019-11-15,0.476682
"1611","石景山","GPP",2013-12-01,1.973328
"1612","石景山","ET",2013-12-01,0.181071
"1613","石景山","LAI",2013-12-01,0.61317
"1614","石景山","Tair",2013-12-01,1.127303
"1615","石景山","Rainf",2013-12-01,0
"1616","石景山","GPP",2014-12-01,1.90334
"1617","石景山","ET",2014-12-01,0.236758
"1618","石景山","LAI",2014-12-01,0.61317
"1619","石景山","Tair",2014-12-01,-2.432691
"1620","石景山","Rainf",2014-12-01,0.151585
"1621","石景山","GPP",2015-12-01,1.863349
"1622","石景山","ET",2015-12-01,0.242787
"1623","石景山","LAI",2015-12-01,0.61317
"1624","石景山","Tair",2015-12-01,0.028119
"1625","石景山","Rainf",2015-12-01,0.220374
"1626","石景山","GPP",2016-12-01,2.198518
"1627","石景山","ET",2016-12-01,0.205228
"1628","石景山","LAI",2016-12-01,0.740061
"1629","石景山","Tair",2016-12-01,0.332069
"1630","石景山","Rainf",2016-12-01,0.027647
"1631","石景山","GPP",2017-12-01,2.859161
"1632","石景山","ET",2017-12-01,0.327787
"1633","石景山","LAI",2017-12-01,1.013394
"1634","石景山","Tair",2017-12-01,0.270029
"1635","石景山","Rainf",2017-12-01,0.033572
"1636","石景山","GPP",2018-12-01,3.195797
"1637","石景山","ET",2018-12-01,0.559479
"1638","石景山","LAI",2018-12-01,1.209089
"1639","石景山","Tair",2018-12-01,-1.130273
"1640","石景山","Rainf",2018-12-01,0.455345
"1641","石景山","GPP",2019-12-01,2.441132
"1642","石景山","ET",2019-12-01,0.457612
"1643","石景山","LAI",2019-12-01,0.78155
"1644","石景山","Tair",2019-12-01,1.273638
"1645","石景山","Rainf",2019-12-01,0.436712
"1646","石景山","GPP",2013-12-15,1.852069
"1647","石景山","ET",2013-12-15,0.133932
"1648","石景山","LAI",2013-12-15,0.61317
"1649","石景山","Tair",2013-12-15,-2.635464
"1650","石景山","Rainf",2013-12-15,0.008499
"1651","石景山","GPP",2014-12-15,1.894002
"1652","石景山","ET",2014-12-15,0.22775
"1653","石景山","LAI",2014-12-15,0.61317
"1654","石景山","Tair",2014-12-15,-0.816847
"1655","石景山","Rainf",2014-12-15,0.124852
"1656","石景山","GPP",2015-12-15,1.859893
"1657","石景山","ET",2015-12-15,0.163737
"1658","石景山","LAI",2015-12-15,0.61317
"1659","石景山","Tair",2015-12-15,-0.231194
"1660","石景山","Rainf",2015-12-15,4e-06
"1661","石景山","GPP",2016-12-15,2.059982
"1662","石景山","ET",2016-12-15,0.1854
"1663","石景山","LAI",2016-12-15,0.740061
"1664","石景山","Tair",2016-12-15,-0.207857
"1665","石景山","Rainf",2016-12-15,0.011328
"1666","石景山","GPP",2017-12-15,2.777976
"1667","石景山","ET",2017-12-15,0.328032
"1668","石景山","LAI",2017-12-15,1.013394
"1669","石景山","Tair",2017-12-15,2.047106
"1670","石景山","Rainf",2017-12-15,0
"1671","石景山","GPP",2018-12-15,3.140662
"1672","石景山","ET",2018-12-15,0.338846
"1673","石景山","LAI",2018-12-15,1.209089
"1674","石景山","Tair",2018-12-15,-0.321866
"1675","石景山","Rainf",2018-12-15,0
"1676","石景山","GPP",2019-12-15,2.313605
"1677","石景山","ET",2019-12-15,0.291554
"1678","石景山","LAI",2019-12-15,0.78155
"1679","石景山","Tair",2019-12-15,-0.795827
"1680","石景山","Rainf",2019-12-15,0.235866
"1681","海淀","GPP",2013-01-01,1.846514
"1682","海淀","ET",2013-01-01,0.109861
"1683","海淀","LAI",2013-01-01,0.610751
"1684","海淀","Tair",2013-01-01,-6.93323
"1685","海淀","Rainf",2013-01-01,0.048388
"1686","海淀","GPP",2014-01-01,1.896714
"1687","海淀","ET",2014-01-01,0.146824
"1688","海淀","LAI",2014-01-01,0.610751
"1689","海淀","Tair",2014-01-01,-2.688922
"1690","海淀","Rainf",2014-01-01,0.006129
"1691","海淀","GPP",2015-01-01,1.826071
"1692","海淀","ET",2015-01-01,0.193087
